Promotion,Seasonal,Sales_Volume,price,terms,section,season,material,origin
No,Yes,997,24.99,t-shirts,WOMAN,Winter,Wool,Spain
No,Yes,825,19.95,jackets,MAN,Spring,Cotton,India
No,No,794,59.99,jackets,WOMAN,Autumn,Wool Blend,Portugal
No,No,927,39.99,jackets,WOMAN,Spring,Linen Blend,Turkey
No,Yes,783,49.99,sweaters,WOMAN,Autumn,Wool Blend,India
No,Yes,777,65.99,jackets,WOMAN,Winter,Polyester,Vietnam
No,Yes,898,25.99,jackets,WOMAN,Spring,Linen Blend,China
No,No,937,19.95,jackets,WOMAN,Autumn,Polyester,Bangladesh
No,Yes,907,54.0,jackets,MAN,Winter,Wool Blend,China
Yes,Yes,1297,43.99,jackets,WOMAN,Spring,Viscose,China
Yes,No,1128,71.95,jackets,WOMAN,Spring,Cotton,China
Yes,No,1631,23.99,jackets,MAN,Summer,Linen,China
No,No,891,39.99,jeans,MAN,Autumn,Wool Blend,Morocco
No,No,754,89.99,jackets,WOMAN,Winter,Wool,Portugal
No,No,900,35.95,shoes,WOMAN,Spring,Linen,Portugal
Yes,No,1424,25.0,sweaters,WOMAN,Spring,Linen,China
Yes,Yes,1656,48.0,jackets,WOMAN,Winter,Polyester,Pakistan
No,No,806,69.99,jackets,WOMAN,Autumn,Viscose,India
Yes,No,1583,18.99,jackets,WOMAN,Winter,Denim,Morocco
No,Yes,921,35.99,shoes,WOMAN,Autumn,Polyester,Morocco
No,No,872,73.95,t-shirts,WOMAN,Winter,Polyester,Morocco
No,No,970,22.95,jackets,WOMAN,Autumn,Wool Blend,Vietnam
No,Yes,963,21.95,jeans,MAN,Winter,Wool,Bangladesh
No,Yes,1061,22.0,sweaters,WOMAN,Summer,Linen Blend,Pakistan
Yes,No,1415,59.99,shoes,WOMAN,Autumn,Cotton,Morocco
No,No,879,73.95,jackets,WOMAN,Winter,Wool Blend,Morocco
Yes,Yes,1407,52.99,sweaters,WOMAN,Autumn,Acrylic,Brazil
Yes,Yes,1218,23.95,sweaters,MAN,Spring,Linen,Morocco
No,No,829,45.0,jackets,WOMAN,Autumn,Cotton,Pakistan
No,No,886,73.95,sweaters,WOMAN,Winter,Wool,Bangladesh
Yes,No,1406,13.0,shoes,WOMAN,Spring,Linen,Spain
Yes,No,1593,32.0,jackets,WOMAN,Summer,Cotton,Vietnam
No,No,1004,40.95,jackets,WOMAN,Winter,Polyester,Turkey
Yes,Yes,1262,38.99,shoes,MAN,Autumn,Wool Blend,China
No,Yes,979,22.95,shoes,MAN,Winter,Wool Blend,India
Yes,Yes,1421,44.0,jackets,WOMAN,Spring,Linen,Bangladesh
Yes,No,1373,21.95,sweaters,WOMAN,Spring,Cotton,Vietnam
No,Yes,900,29.99,sweaters,WOMAN,Autumn,Wool,Vietnam
No,No,910,42.99,jackets,WOMAN,Summer,Linen,Morocco
Yes,Yes,1456,55.99,jackets,MAN,Winter,Wool,China
No,Yes,869,29.99,jackets,WOMAN,Spring,Linen,Cambodia
No,No,922,28.99,jackets,MAN,Winter,Polyester,India
Yes,Yes,1375,52.99,jackets,WOMAN,Spring,Cotton,Bangladesh
Yes,Yes,1331,28.99,shoes,WOMAN,Autumn,Viscose,Portugal
No,No,1015,19.99,jackets,WOMAN,Autumn,Wool,Turkey
No,No,995,29.99,jackets,WOMAN,Autumn,Denim,India
No,No,871,42.99,jackets,MAN,Summer,Viscose,Spain
Yes,Yes,1209,62.99,t-shirts,WOMAN,Autumn,Wool,China
Yes,Yes,1396,65.0,jackets,WOMAN,Winter,Wool,Spain
Yes,No,1480,15.0,t-shirts,WOMAN,Spring,Linen,India
No,Yes,802,25.99,jackets,MAN,Spring,Denim,Turkey
No,Yes,804,19.99,jackets,MAN,Autumn,Cotton,Bangladesh
No,No,925,19.99,jackets,MAN,Autumn,Polyester,Cambodia
Yes,No,1384,40.99,jackets,MAN,Autumn,Denim,Morocco
No,Yes,1056,22.99,jackets,WOMAN,Winter,Acrylic,China
No,Yes,862,75.95,jackets,WOMAN,Winter,Wool Blend,Bangladesh
Yes,Yes,1466,21.95,jackets,WOMAN,Autumn,Wool Blend,Pakistan
Yes,Yes,1435,29.99,jackets,MAN,Autumn,Acrylic,Turkey
Yes,Yes,1561,37.99,shoes,WOMAN,Autumn,Wool,Morocco
No,Yes,812,59.99,jackets,WOMAN,Autumn,Wool,India
No,Yes,933,65.99,t-shirts,WOMAN,Summer,Linen,Bangladesh
Yes,Yes,1398,57.95,sweaters,WOMAN,Summer,Linen,Spain
No,No,949,19.99,jackets,WOMAN,Autumn,Polyester,Morocco
No,Yes,893,15.95,jackets,WOMAN,Autumn,Polyester,Turkey
No,Yes,785,69.99,jackets,MAN,Autumn,Wool,Pakistan
Yes,Yes,1391,41.95,jackets,WOMAN,Autumn,Wool,China
No,No,771,29.99,t-shirts,MAN,Spring,Linen,Vietnam
Yes,Yes,1469,38.95,jackets,MAN,Winter,Cotton,Brazil
No,No,890,65.95,sweaters,WOMAN,Summer,Cotton,India
No,Yes,906,22.99,jackets,WOMAN,Autumn,Acrylic,Brazil
No,No,947,39.99,t-shirts,WOMAN,Spring,Linen,Turkey
No,No,912,15.0,t-shirts,WOMAN,Spring,Denim,China
No,Yes,1058,24.99,jackets,WOMAN,Winter,Wool Blend,Bangladesh
Yes,No,1409,50.99,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
No,No,1103,39.99,shoes,WOMAN,Summer,Cotton,India
No,No,1005,49.99,jackets,WOMAN,Winter,Wool Blend,Bangladesh
Yes,Yes,1224,41.99,sweaters,MAN,Autumn,Cotton,Brazil
Yes,No,1703,14.99,t-shirts,WOMAN,Summer,Linen,India
No,Yes,862,63.99,jackets,MAN,Winter,Wool Blend,China
Yes,Yes,1651,16.95,t-shirts,WOMAN,Spring,Cotton,Cambodia
No,No,866,19.99,jackets,MAN,Spring,Linen Blend,Portugal
No,No,755,49.95,sweaters,MAN,Autumn,Wool Blend,Vietnam
Yes,Yes,1405,21.99,shoes,MAN,Autumn,Wool Blend,China
No,No,960,29.95,t-shirts,WOMAN,Autumn,Wool,Bangladesh
No,No,992,28.99,jackets,WOMAN,Winter,Polyester,China
No,Yes,861,19.99,jackets,WOMAN,Spring,Cotton,Vietnam
No,Yes,835,39.99,jeans,WOMAN,Spring,Linen,Turkey
No,No,1034,51.99,shoes,WOMAN,Winter,Polyester,China
No,No,821,39.99,jackets,WOMAN,Autumn,Acrylic,Bangladesh
Yes,No,1352,54.95,shoes,WOMAN,Summer,Cotton,India
Yes,No,1683,52.95,shoes,WOMAN,Winter,Wool Blend,Spain
Yes,No,1395,26.95,shoes,MAN,Summer,Linen,China
No,No,961,50.95,jackets,WOMAN,Summer,Wool,Vietnam
Yes,Yes,1591,64.0,t-shirts,WOMAN,Winter,Wool Blend,Turkey
No,No,744,35.95,jackets,MAN,Spring,Cotton,Bangladesh
Yes,No,1701,25.95,jackets,WOMAN,Winter,Wool,China
Yes,No,1293,39.99,jackets,WOMAN,Autumn,Cotton,Bangladesh
No,No,934,35.99,jackets,WOMAN,Autumn,Wool,China
Yes,No,1543,58.95,jackets,WOMAN,Winter,Cotton,Spain
No,No,944,44.99,sweaters,WOMAN,Summer,Cotton,China
No,No,802,59.95,jackets,WOMAN,Spring,Polyester,Morocco
No,No,813,45.99,t-shirts,WOMAN,Spring,Linen,Argentina
No,No,955,29.99,sweaters,WOMAN,Winter,Wool Blend,China
Yes,No,1100,32.99,jackets,MAN,Spring,Linen,Spain
Yes,Yes,1657,23.95,jackets,WOMAN,Autumn,Viscose,Cambodia
Yes,Yes,1358,21.99,t-shirts,MAN,Winter,Viscose,Bangladesh
Yes,Yes,1425,13.99,sweaters,WOMAN,Autumn,Wool,China
No,No,862,39.99,jackets,WOMAN,Spring,Linen,China
No,No,811,39.95,jackets,WOMAN,Spring,Wool Blend,Bangladesh
Yes,No,1335,12.95,shoes,MAN,Spring,Linen,India
No,Yes,695,45.99,shoes,MAN,Autumn,Cotton,Bangladesh
No,No,935,31.99,jackets,MAN,Winter,Wool Blend,Vietnam
Yes,No,1414,37.99,t-shirts,WOMAN,Winter,Wool Blend,China
Yes,Yes,1460,19.95,jackets,WOMAN,Autumn,Polyester,China
Yes,Yes,1153,96.99,jackets,WOMAN,Autumn,Cotton,China
Yes,Yes,1276,71.95,sweaters,WOMAN,Autumn,Wool,Turkey
No,No,907,42.95,t-shirts,MAN,Winter,Wool Blend,Turkey
Yes,Yes,1375,35.99,jackets,MAN,Winter,Wool Blend,Morocco
Yes,No,1402,31.95,jackets,WOMAN,Autumn,Satin,Bangladesh
No,Yes,806,59.95,t-shirts,MAN,Spring,Polyester,India
No,Yes,763,67.0,t-shirts,WOMAN,Winter,Viscose,China
No,No,904,25.99,jackets,WOMAN,Spring,Cotton,Portugal
No,No,886,39.99,jackets,MAN,Summer,Wool,Morocco
No,Yes,762,66.99,jackets,MAN,Winter,Acrylic,Bangladesh
No,No,876,74.95,jackets,WOMAN,Winter,Wool,Bangladesh
No,No,930,21.99,t-shirts,WOMAN,Winter,Wool,Vietnam
Yes,No,1171,16.95,jackets,MAN,Autumn,Polyester,Brazil
Yes,No,1335,24.95,jackets,WOMAN,Autumn,Polyester,Bangladesh
No,No,828,89.95,sweaters,WOMAN,Spring,Cotton,China
No,No,898,39.99,jackets,WOMAN,Spring,Cotton,Bangladesh
No,No,945,19.99,jackets,WOMAN,Spring,Linen,China
No,No,842,53.95,jackets,WOMAN,Winter,Wool,China
Yes,No,1260,49.0,jackets,WOMAN,Spring,Viscose,India
Yes,Yes,1217,22.99,sweaters,MAN,Spring,Linen Blend,China
Yes,Yes,1381,22.99,jackets,WOMAN,Autumn,Wool Blend,Bangladesh
No,Yes,1011,49.99,jackets,WOMAN,Winter,Wool Blend,China
No,Yes,936,49.99,jackets,WOMAN,Autumn,Wool,India
No,Yes,777,29.95,jackets,WOMAN,Autumn,Satin,Bangladesh
No,No,585,119.95,jackets,MAN,Autumn,Viscose,China
No,Yes,695,110.95,jackets,WOMAN,Winter,Wool,China
Yes,No,1383,50.99,jackets,WOMAN,Autumn,Wool,Vietnam
No,Yes,1125,21.99,jackets,WOMAN,Winter,Denim,Turkey
No,Yes,993,55.99,jackets,MAN,Summer,Cotton,Vietnam
No,Yes,826,25.95,shoes,WOMAN,Autumn,Cotton,Turkey
No,Yes,954,53.95,t-shirts,WOMAN,Summer,Linen,Cambodia
Yes,No,1528,29.99,jackets,MAN,Summer,Linen Blend,Spain
Yes,Yes,1481,50.95,shoes,WOMAN,Summer,Cotton,China
No,Yes,1067,27.99,sweaters,WOMAN,Winter,Wool,China
No,No,780,29.99,jackets,MAN,Autumn,Polyester,Cambodia
Yes,Yes,1348,49.99,jackets,WOMAN,Spring,Denim,China
Yes,Yes,1446,43.99,jackets,WOMAN,Summer,Cotton,Turkey
No,No,871,22.99,jackets,WOMAN,Spring,Cotton,Pakistan
No,No,919,35.99,jackets,WOMAN,Autumn,Cotton,China
No,Yes,759,59.99,sweaters,WOMAN,Spring,Polyester,Spain
No,No,692,111.99,shoes,MAN,Summer,Linen,Turkey
No,No,713,45.99,jackets,MAN,Autumn,Polyester,Vietnam
No,Yes,774,29.0,jackets,MAN,Autumn,Wool,Bangladesh
Yes,Yes,1144,71.95,jeans,WOMAN,Autumn,Cotton,India
No,Yes,774,69.99,sweaters,WOMAN,Spring,Denim,Bangladesh
No,Yes,960,29.99,jackets,WOMAN,Autumn,Wool,Bangladesh
Yes,Yes,1286,33.95,shoes,WOMAN,Autumn,Wool Blend,Cambodia
No,Yes,797,99.99,jackets,WOMAN,Autumn,Denim,Brazil
Yes,No,1541,56.95,jackets,WOMAN,Winter,Wool,Bangladesh
Yes,Yes,1170,40.99,jackets,MAN,Autumn,Acrylic,Bangladesh
No,No,988,39.0,jackets,MAN,Summer,Linen Blend,China
Yes,Yes,1361,53.95,t-shirts,MAN,Winter,Wool Blend,Morocco
Yes,Yes,1491,55.95,sweaters,WOMAN,Summer,Linen,Morocco
Yes,Yes,1352,23.99,jackets,MAN,Autumn,Acrylic,Spain
No,No,821,35.95,jackets,WOMAN,Spring,Polyester,Portugal
Yes,Yes,1550,19.99,jackets,WOMAN,Winter,Denim,Portugal
No,Yes,741,89.95,jeans,MAN,Spring,Linen,Morocco
No,No,1018,15.99,jackets,WOMAN,Spring,Cotton,Spain
No,Yes,1017,24.99,jackets,WOMAN,Winter,Denim,Bangladesh
No,Yes,716,22.99,jackets,MAN,Autumn,Wool Blend,Morocco
No,No,790,29.99,t-shirts,WOMAN,Spring,Linen,China
Yes,No,1291,39.99,shoes,WOMAN,Autumn,Wool,Morocco
Yes,Yes,1314,103.0,t-shirts,WOMAN,Summer,Linen,Portugal
Yes,Yes,1167,52.95,jackets,WOMAN,Autumn,Acrylic,Portugal
No,No,707,59.99,shoes,WOMAN,Autumn,Wool,Portugal
No,Yes,1031,27.95,jackets,MAN,Winter,Wool,China
Yes,Yes,1331,41.99,jackets,WOMAN,Autumn,Wool,Bangladesh
Yes,Yes,1239,46.99,t-shirts,MAN,Spring,Viscose,Bangladesh
No,No,904,54.0,shoes,MAN,Summer,Linen,Bangladesh
Yes,No,1250,48.99,jackets,MAN,Spring,Linen,China
Yes,Yes,1448,83.99,t-shirts,WOMAN,Winter,Wool,Brazil
Yes,Yes,1372,25.99,sweaters,WOMAN,Summer,Cotton,Spain
Yes,Yes,1476,33.99,shoes,WOMAN,Autumn,Polyester,Brazil
No,Yes,897,25.99,jackets,WOMAN,Spring,Viscose,Brazil
Yes,Yes,1426,34.95,jeans,MAN,Summer,Cotton,Cambodia
Yes,Yes,1339,40.0,sweaters,MAN,Autumn,Wool,Pakistan
Yes,Yes,1449,15.99,jackets,MAN,Winter,Wool,China
No,No,901,55.99,jackets,WOMAN,Winter,Wool,Turkey
No,No,936,16.0,jackets,WOMAN,Winter,Acrylic,Turkey
No,No,573,119.99,shoes,MAN,Autumn,Polyester,Bangladesh
Yes,Yes,1399,66.95,sweaters,WOMAN,Summer,Linen,Cambodia
Yes,Yes,1273,40.99,jackets,MAN,Spring,Cotton,Bangladesh
No,Yes,743,99.99,jackets,WOMAN,Spring,Cotton,Cambodia
Yes,Yes,1397,37.99,sweaters,MAN,Winter,Wool Blend,Bangladesh
Yes,Yes,1424,41.0,jackets,WOMAN,Autumn,Wool,Morocco
No,Yes,815,15.99,jackets,WOMAN,Spring,Cotton,India
No,Yes,902,19.99,shoes,WOMAN,Spring,Polyester,India
Yes,Yes,1464,15.99,t-shirts,WOMAN,Spring,Linen,Bangladesh
Yes,No,1686,15.99,jackets,WOMAN,Winter,Wool,Bangladesh
Yes,No,1634,31.0,sweaters,WOMAN,Winter,Wool Blend,Bangladesh
Yes,No,1313,24.99,jackets,WOMAN,Autumn,Acrylic,China
No,No,958,55.99,shoes,WOMAN,Winter,Wool Blend,Turkey
No,No,965,19.99,jackets,WOMAN,Autumn,Wool,China
Yes,No,1341,29.0,jeans,MAN,Spring,Viscose,Turkey
No,No,887,15.99,jackets,MAN,Autumn,Denim,Bangladesh
No,No,913,15.95,jackets,WOMAN,Spring,Linen Blend,Cambodia
No,Yes,841,19.99,jackets,MAN,Autumn,Polyester,Bangladesh
No,No,793,79.99,jackets,WOMAN,Spring,Wool Blend,Bangladesh
No,Yes,1021,24.0,shoes,WOMAN,Winter,Wool Blend,Brazil
No,Yes,963,21.99,t-shirts,MAN,Winter,Wool Blend,Spain
Yes,Yes,1362,64.99,shoes,WOMAN,Autumn,Viscose,Morocco
Yes,Yes,1599,13.99,jackets,MAN,Winter,Wool Blend,Bangladesh
No,No,823,21.99,t-shirts,MAN,Summer,Wool Blend,Turkey
No,Yes,780,79.0,t-shirts,WOMAN,Autumn,Wool,China
No,Yes,798,19.95,sweaters,MAN,Autumn,Polyester,Bangladesh
No,Yes,996,33.99,shoes,WOMAN,Summer,Cotton,Morocco
Yes,Yes,1171,43.99,sweaters,MAN,Spring,Cotton,China
No,No,921,29.99,shoes,WOMAN,Autumn,Wool Blend,Vietnam
Yes,Yes,1270,56.99,shoes,MAN,Spring,Cotton,Brazil
Yes,No,1640,42.95,sweaters,WOMAN,Summer,Cotton,Cambodia
Yes,Yes,1672,26.95,shoes,WOMAN,Winter,Wool Blend,Vietnam
Yes,Yes,1500,54.99,t-shirts,WOMAN,Winter,Cotton,China
No,No,763,69.99,jackets,WOMAN,Spring,Cotton,Portugal
No,No,666,119.95,sweaters,MAN,Autumn,Wool,Bangladesh
Yes,Yes,1635,16.99,jackets,WOMAN,Summer,Linen Blend,Bangladesh
Yes,No,1377,63.99,jackets,WOMAN,Spring,Cotton,Bangladesh
No,Yes,823,59.95,jackets,WOMAN,Spring,Cotton,Vietnam
Yes,No,1492,36.99,sweaters,MAN,Summer,Linen,Brazil
No,No,925,33.95,jackets,WOMAN,Summer,Linen,Bangladesh
No,No,978,19.99,jackets,WOMAN,Spring,Cotton,India
No,No,723,105.99,t-shirts,MAN,Winter,Wool,Spain
Yes,Yes,1607,25.99,jackets,WOMAN,Winter,Wool,Bangladesh
Yes,Yes,1274,15.99,jackets,MAN,Spring,Cotton,China
No,No,647,119.95,jackets,MAN,Spring,Linen,Turkey
Yes,No,1258,69.99,sweaters,WOMAN,Autumn,Wool Blend,Morocco
No,No,924,32.99,jackets,MAN,Winter,Wool,China
No,No,1056,22.95,sweaters,WOMAN,Summer,Linen,Brazil
No,No,967,21.95,jackets,MAN,Summer,Linen,Spain
Yes,Yes,1706,20.99,shoes,WOMAN,Winter,Polyester,China
No,Yes,717,39.99,sweaters,MAN,Autumn,Wool Blend,Portugal
No,No,713,59.99,jeans,MAN,Spring,Polyester,Morocco
No,No,1060,42.95,sweaters,MAN,Summer,Linen Blend,Portugal
No,No,704,119.0,shoes,WOMAN,Autumn,Wool,China
No,Yes,1129,22.99,sweaters,WOMAN,Winter,Wool,Pakistan
No,No,892,29.95,shoes,WOMAN,Spring,Linen,China
No,No,872,49.0,jackets,WOMAN,Autumn,Viscose,China
Yes,No,1352,28.99,jackets,WOMAN,Autumn,Wool,Bangladesh
No,Yes,853,64.95,t-shirts,MAN,Winter,Wool Blend,Vietnam
No,Yes,953,19.95,jackets,WOMAN,Autumn,Cotton,Portugal
Yes,Yes,1340,33.95,jackets,MAN,Autumn,Denim,Cambodia
No,No,944,15.95,shoes,WOMAN,Autumn,Wool Blend,Bangladesh
No,Yes,1114,21.99,jackets,WOMAN,Summer,Linen Blend,Bangladesh
No,No,834,69.99,t-shirts,WOMAN,Autumn,Cotton,Morocco
No,No,868,39.99,jackets,WOMAN,Summer,Wool Blend,Portugal
No,No,684,59.95,jackets,MAN,Autumn,Wool Blend,Spain
Yes,Yes,1666,44.95,jackets,WOMAN,Summer,Wool,Turkey
No,No,821,108.99,sweaters,WOMAN,Summer,Cotton,Bangladesh
Yes,Yes,1408,17.95,jackets,WOMAN,Spring,Linen Blend,Turkey
No,No,923,74.95,t-shirts,MAN,Summer,Cotton,India
No,Yes,790,39.95,jackets,MAN,Spring,Polyester,Bangladesh
No,Yes,857,35.95,jackets,WOMAN,Autumn,Polyester,Bangladesh
Yes,No,1290,25.99,t-shirts,MAN,Autumn,Denim,Brazil
No,No,716,35.99,jackets,MAN,Autumn,Polyester,Portugal
No,No,877,22.95,jackets,WOMAN,Spring,Denim,Bangladesh
No,Yes,954,32.95,jackets,MAN,Winter,Viscose,Cambodia
No,No,749,45.95,jackets,WOMAN,Spring,Cotton,China
Yes,No,1490,15.99,jeans,WOMAN,Autumn,Wool,Bangladesh
Yes,Yes,1447,18.99,jackets,MAN,Winter,Wool Blend,Vietnam
Yes,Yes,930,88.99,jackets,MAN,Autumn,Cotton,Vietnam
No,Yes,984,54.95,shoes,WOMAN,Summer,Cotton,China
No,No,1029,50.99,jackets,WOMAN,Summer,Linen Blend,China
No,Yes,776,19.99,jackets,MAN,Autumn,Wool,Bangladesh
Yes,No,1491,39.95,jackets,WOMAN,Summer,Linen,China
Yes,Yes,1652,14.99,jackets,WOMAN,Summer,Linen,China
No,No,736,79.99,t-shirts,WOMAN,Autumn,Acrylic,Vietnam
No,No,773,49.0,jackets,MAN,Autumn,Wool Blend,Cambodia
Yes,Yes,1536,41.99,jackets,MAN,Summer,Linen Blend,Turkey
No,No,749,59.95,sweaters,MAN,Autumn,Cotton,Morocco
Yes,Yes,1824,18.99,jackets,WOMAN,Winter,Denim,Vietnam
No,No,681,107.99,jackets,WOMAN,Winter,Wool Blend,Bangladesh
No,Yes,1004,43.0,jackets,WOMAN,Winter,Wool,Cambodia
Yes,Yes,1347,97.95,jackets,WOMAN,Winter,Wool,India
Yes,Yes,1520,30.95,jackets,WOMAN,Autumn,Polyester,Morocco
Yes,Yes,1138,39.99,jackets,MAN,Autumn,Denim,Portugal
Yes,No,1174,32.95,jackets,MAN,Spring,Linen,Brazil
Yes,Yes,1645,18.99,sweaters,MAN,Winter,Cotton,India
Yes,Yes,1445,26.99,jackets,MAN,Summer,Linen,China
Yes,Yes,1323,22.99,sweaters,MAN,Autumn,Wool Blend,Morocco
No,No,819,29.99,sweaters,MAN,Autumn,Wool,Cambodia
No,Yes,751,89.95,shoes,WOMAN,Autumn,Polyester,Portugal
Yes,No,1422,32.99,sweaters,WOMAN,Autumn,Wool,China
Yes,Yes,1026,67.0,jackets,MAN,Autumn,Wool,Vietnam
No,No,825,35.99,t-shirts,MAN,Spring,Polyester,Bangladesh
No,Yes,729,39.95,shoes,MAN,Autumn,Cotton,Bangladesh
Yes,Yes,1864,14.99,jackets,WOMAN,Winter,Acrylic,Turkey
Yes,Yes,1365,32.99,jackets,MAN,Autumn,Wool,India
No,Yes,924,19.99,jackets,WOMAN,Spring,Linen,Brazil
Yes,No,1450,53.0,jackets,WOMAN,Autumn,Polyester,Morocco
No,No,996,24.95,jackets,WOMAN,Summer,Cotton,Bangladesh
No,No,947,40.95,jackets,WOMAN,Winter,Acrylic,India
No,No,826,22.0,jackets,WOMAN,Spring,Linen,China
Yes,Yes,1496,24.95,jackets,MAN,Autumn,Polyester,Morocco
Yes,No,1108,109.95,jackets,MAN,Winter,Wool,China
No,No,1014,21.99,jackets,WOMAN,Winter,Cotton,China
Yes,Yes,1494,32.95,jackets,MAN,Summer,Linen Blend,Morocco
Yes,No,1550,16.99,jeans,WOMAN,Winter,Acrylic,Pakistan
Yes,Yes,1509,24.0,jackets,WOMAN,Winter,Wool Blend,Turkey
No,No,1052,52.99,jeans,WOMAN,Summer,Linen Blend,India
No,No,869,19.99,t-shirts,WOMAN,Spring,Cotton,Vietnam
Yes,Yes,1515,29.95,sweaters,WOMAN,Winter,Wool,Vietnam
No,Yes,881,22.0,jackets,MAN,Winter,Wool,Bangladesh
Yes,Yes,1073,62.99,sweaters,MAN,Autumn,Polyester,Morocco
Yes,No,1465,68.95,t-shirts,WOMAN,Winter,Wool Blend,India
No,Yes,729,59.99,jackets,MAN,Spring,Cotton,Morocco
No,No,985,25.99,jackets,WOMAN,Spring,Linen,Bangladesh
No,Yes,952,19.99,t-shirts,WOMAN,Autumn,Wool Blend,China
No,No,1038,17.99,jackets,WOMAN,Summer,Linen,Turkey
No,Yes,744,59.95,jackets,MAN,Autumn,Wool Blend,Morocco
Yes,No,1479,16.95,jackets,WOMAN,Spring,Linen,Bangladesh
No,No,1058,16.95,jackets,WOMAN,Winter,Wool,Morocco
Yes,Yes,1424,25.95,jackets,WOMAN,Spring,Cotton,Portugal
Yes,Yes,1495,28.99,sweaters,MAN,Summer,Cotton,Morocco
No,No,996,42.95,t-shirts,MAN,Winter,Wool Blend,Bangladesh
No,No,789,40.0,shoes,MAN,Winter,Wool Blend,Brazil
Yes,No,1734,22.99,jackets,WOMAN,Winter,Wool,Portugal
Yes,Yes,1265,81.99,t-shirts,WOMAN,Winter,Wool,Turkey
No,No,853,45.99,jackets,WOMAN,Autumn,Cotton,Portugal
No,No,1031,55.99,t-shirts,WOMAN,Summer,Linen,Turkey
No,No,800,29.0,jackets,MAN,Autumn,Denim,Bangladesh
No,No,864,39.99,sweaters,WOMAN,Spring,Viscose,India
No,No,718,25.99,shoes,MAN,Autumn,Polyester,Pakistan
No,No,943,50.99,jackets,WOMAN,Summer,Linen,Spain
Yes,Yes,1134,49.0,jackets,MAN,Autumn,Denim,Bangladesh
No,No,949,65.99,jackets,WOMAN,Winter,Wool,Bangladesh
No,No,881,74.95,shoes,WOMAN,Summer,Linen,Vietnam
No,Yes,996,40.95,shoes,MAN,Winter,Wool,Turkey
No,Yes,1045,17.99,sweaters,WOMAN,Winter,Wool,Bangladesh
No,No,934,74.0,jackets,WOMAN,Winter,Wool,India
No,No,889,35.99,sweaters,WOMAN,Autumn,Wool Blend,Spain
Yes,Yes,1508,26.99,jackets,MAN,Winter,Polyester,Spain
No,No,900,17.99,t-shirts,MAN,Summer,Linen,Portugal
No,Yes,720,99.99,jackets,WOMAN,Spring,Cotton,China
Yes,No,1539,59.99,jackets,WOMAN,Summer,Linen,China
Yes,Yes,1399,20.99,jackets,MAN,Autumn,Wool,Bangladesh
Yes,Yes,1033,99.95,jackets,MAN,Autumn,Cotton,Portugal
No,No,894,15.99,sweaters,MAN,Autumn,Wool,China
Yes,Yes,1379,25.99,shoes,WOMAN,Spring,Cotton,Bangladesh
No,No,749,132.95,jackets,MAN,Summer,Linen,Bangladesh
No,No,850,43.99,jeans,WOMAN,Summer,Linen,Cambodia
No,Yes,826,39.95,jackets,MAN,Autumn,Viscose,Morocco
No,No,789,25.99,t-shirts,MAN,Spring,Wool Blend,Turkey
No,Yes,874,49.95,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
No,No,949,19.99,jackets,WOMAN,Autumn,Wool,Turkey
Yes,No,1389,18.99,jackets,WOMAN,Spring,Linen,India
No,No,799,99.99,jackets,WOMAN,Autumn,Cotton,India
No,No,868,25.95,jackets,WOMAN,Autumn,Wool,Bangladesh
No,No,795,79.95,jackets,WOMAN,Spring,Cotton,Morocco
Yes,Yes,1599,35.99,sweaters,WOMAN,Winter,Wool Blend,India
Yes,Yes,1439,28.99,shoes,MAN,Winter,Wool,Brazil
No,No,597,119.99,jackets,MAN,Spring,Cotton,China
No,No,789,69.99,t-shirts,WOMAN,Autumn,Wool,Morocco
No,No,759,49.95,t-shirts,WOMAN,Spring,Cotton,Bangladesh
Yes,Yes,1376,63.99,jackets,WOMAN,Summer,Cotton,Portugal
No,No,907,19.95,shoes,WOMAN,Autumn,Wool Blend,China
Yes,Yes,1147,41.99,jackets,MAN,Spring,Cotton,Morocco
No,No,999,33.95,sweaters,WOMAN,Winter,Denim,Bangladesh
Yes,Yes,1171,26.99,sweaters,MAN,Autumn,Acrylic,Pakistan
No,Yes,992,42.99,jackets,WOMAN,Summer,Linen,Turkey
No,No,801,44.95,jackets,MAN,Winter,Wool Blend,Bangladesh
No,No,963,51.99,jackets,WOMAN,Winter,Polyester,China
No,No,856,35.95,t-shirts,WOMAN,Autumn,Acrylic,Turkey
No,No,1091,19.99,jackets,WOMAN,Autumn,Acrylic,Bangladesh
Yes,Yes,1310,55.95,shoes,MAN,Summer,Linen,Cambodia
No,No,1023,43.99,jackets,MAN,Winter,Cotton,Morocco
No,No,719,67.0,jackets,MAN,Winter,Acrylic,Portugal
No,No,1013,21.99,shoes,MAN,Summer,Linen Blend,Vietnam
No,Yes,770,45.99,jackets,MAN,Autumn,Polyester,Bangladesh
Yes,Yes,1400,52.99,jackets,WOMAN,Autumn,Wool Blend,Turkey
Yes,No,1498,23.95,sweaters,WOMAN,Autumn,Denim,India
No,No,641,95.95,shoes,MAN,Winter,Wool,Bangladesh
Yes,Yes,1474,52.95,jackets,WOMAN,Autumn,Wool,China
Yes,Yes,1454,24.99,jackets,MAN,Summer,Linen,China
Yes,Yes,1307,69.0,jackets,WOMAN,Autumn,Wool,Spain
